ISO,Year,Overall Score,Rule of Law,Government Size,Regulatory Efficiency,Open Markets
BOL,2014,48.4,,,51.1,47.5333333333333
BOL,2015,46.8,,,49.6333333333333,42.5333333333333
BOL,2016,47.4,,,51.8333333333333,43.8666666666667
BOL,2017,47.7,24.5666666666667,72.2,53.7,40.3333333333333
BOL,2018,44.1,17.8333333333333,59.6666666666667,58.6333333333333,40.1666666666667
BOL,2019,42.3,17.5,49.7666666666667,60.1666666666667,41.8
BOL,2020,42.8,18.1333333333333,51.5666666666667,60.3666666666667,40.9333333333333
BOL,2021,42.7,18.5333333333333,52.3666666666667,60.9333333333333,38.8666666666667
BRA,1995,51.4,,,,52.1333333333333
BRA,1996,48.1,,,,52.3333333333333
BRA,1997,52.6,,,,52.3333333333333
BRA,1998,52.3,,,,52.6
BRA,1999,61.3,,,,52.4666666666667
BRA,2000,61.1,,,,50.3333333333333
BRA,2001,61.9,,,,52.3333333333333
BRA,2002,61.5,,,,52.6666666666667
BRA,2003,63.4,,,,53
BRA,2004,62,,,,54.2666666666667
BRA,2005,61.7,,,69.1,55.0666666666667
BRA,2006,60.9,,,65.3,56.3333333333333
BRA,2007,56.2,,,63.6333333333333,53.2666666666667
BRA,2008,56.2,,,64.5333333333333,53.6
BRA,2009,56.7,,,64.7666666666667,57.2
BRA,2010,55.6,,,62.6,54.7333333333333
BRA,2011,56.3,,,62.6666666666667,56.6
BRA,2012,57.9,,,62.8666666666667,59.9
BRA,2013,57.7,,,61.5333333333333,59.9
BRA,2014,56.9,,,57.8333333333333,61.4333333333333
BRA,2015,56.6,,,58.3666666666667,59.8666666666667
BRA,2016,56.5,,,59.3666666666667,58.1333333333333
BRA,2017,52.9,46.0333333333333,48.6666666666667,60.2,56.4666666666667
BRA,2018,51.4,47.5666666666667,43,58.9333333333333,56.1666666666667
BRA,2019,51.9,45.7,43.8666666666667,61.7666666666667,56.3333333333333
BRA,2020,53.7,49.8666666666667,43.2,62.4,59.2666666666667
BRA,2021,53.4,49.3333333333333,43.9666666666667,62.1666666666667,58.2
BRB,1995,,,,,
BRB,1996,62.3,,,,63
BRB,1997,64.5,,,,63
BRB,1998,67.9,,,,67.3333333333333
BRB,1999,66.7,,,,67.3333333333333
BRB,2000,69.5,,,,67.3333333333333
BRB,2001,71.5,,,,62.2666666666667
BRB,2002,73.6,,,,68.9333333333333
BRB,2003,71.3,,,,62.2666666666667
BRB,2004,69.4,,,,57.3333333333333
BRB,2005,70.1,,,84.2333333333333,57.3333333333333
BRB,2006,71.9,,,85.9,57.3333333333333
BRB,2007,70,,,82.2,55.6666666666667
BRB,2008,71.3,,,81.3333333333333,59.6
BRB,2009,71.5,,,81.5,58.2
BRB,2010,68.3,,,81.0333333333333,55.1666666666667
BRB,2011,68.5,,,82.1,55.1666666666667
BRB,2012,69,,,81.9333333333333,58.5
BRB,2013,69.3,,,77.1,58.5
BRB,2014,68.3,,,75.2666666666667,58.5333333333333
BRB,2015,67.9,,,73,62.9333333333333
BRB,2016,68.3,,,72.7666666666667,65.7333333333333
BRB,2017,54.5,40.9333333333333,37.6666666666667,73.6666666666667,65.7333333333333
BRB,2018,57,53.2,37.7666666666667,72.9,64.0666666666667
BRB,2019,64.7,55.5333333333333,71.5333333333333,69.3333333333333,62.2
BRB,2020,61.4,45.5666666666667,68.6333333333333,69.1,62.2
BRB,2021,65,50.8666666666667,77.4,69.0333333333333,62.8
BRN,2014,69,,,79.6333333333334,67.2666666666667
BRN,2015,68.9,,,80.6,67.2666666666667
BRN,2016,67.3,,,79.4333333333333,66.7333333333333
BRN,2017,69.8,47.7666666666667,82.2666666666667,81.0333333333333,68.0333333333333
BRN,2018,64.2,53.0333333333333,54.4333333333333,81.3,68.0333333333333
BRN,2019,65.1,54.5666666666667,56.8666666666667,82.5,66.3333333333333
BRN,2020,66.6,58.7333333333333,57.1,83.9,66.6666666666667
BRN,2021,66.6,56.9666666666667,59.9666666666667,83.0666666666667,66.5333333333333
BTN,1995,,,,,
BTN,1996,,,,,
BTN,1997,,,,,
BTN,1998,,,,,
BTN,1999,,,,,
BTN,2000,,,,,
BTN,2001,,,,,
BTN,2002,,,,,
BTN,2003,,,,,
BTN,2004,,,,,
BTN,2005,,,,,
BTN,2006,,,,,
BTN,2007,,,,,
BTN,2008,,,,,
BTN,2009,57.7,,,74.4666666666667,34
BTN,2010,57,,,73,32.3333333333333
BTN,2011,57.6,,,72.1,34
BTN,2012,56.6,,,70.3,33.1666666666667
BTN,2013,55,,,70.7333333333333,33.1666666666667
BTN,2014,56.7,,,69.6,33.1333333333333
BTN,2015,57.4,,,69.6666666666667,33.1333333333333
BTN,2016,59.5,,,69.9,36.6666666666667
BTN,2017,58.4,51.8333333333333,72.8,72.4333333333333,36.6666666666667
BTN,2018,61.8,54.4666666666667,78.4,72.9,41.4666666666667
BTN,2019,62.9,57.4666666666667,77.4,73.6,43.1333333333333
BTN,2020,62.1,55.8333333333333,76.2666666666667,73.0666666666667,43.1333333333333
BTN,2021,58.3,54.4333333333333,74.6666666666667,73.7333333333333,30.2666666666667
BWA,1995,56.8,,,,48.7333333333333
BWA,1996,61.6,,,,55.4
BWA,1997,59.1,,,,48.3333333333333
BWA,1998,62.8,,,,60.3333333333333
BWA,1999,62.9,,,,60.3333333333333
BWA,2000,65.8,,,,60.3333333333333
BWA,2001,66.8,,,,60.3333333333333
BWA,2002,66.2,,,,67
BWA,2003,68.6,,,,69.3333333333333
BWA,2004,69.9,,,,67.4
BWA,2005,69.3,,,76,72.6
BWA,2006,68.8,,,72.0333333333333,72.6
BWA,2007,68.1,,,70.7666666666667,69.8666666666667
BWA,2008,68.2,,,69.9666666666667,69.2
BWA,2009,69.7,,,71,69.6666666666667
BWA,2010,70.3,,,70.0333333333333,74.6333333333334
BWA,2011,68.8,,,70.4666666666667,73.4
BWA,2012,69.6,,,70.5666666666667,74.9
BWA,2013,70.6,,,70.2666666666667,73.2333333333333
BWA,2014,72,,,70.2,75.9
BWA,2015,69.8,,,70.2333333333333,70.7333333333333
BWA,2016,71.1,,,70.4,73
BWA,2017,70.1,56.5666666666667,79.2333333333333,71.7666666666667,72.9333333333333
BWA,2018,69.9,56.3333333333333,79.2333333333333,71.0333333333333,72.9666666666667
BWA,2019,69.5,52.0666666666667,81.0666666666667,71.9,72.9333333333333
BWA,2020,69.6,50.8333333333333,84.5333333333333,70.3666666666667,72.6
BWA,2021,67.6,52.7333333333333,76.8,70.2333333333333,70.8
CAF,1995,,,,,
CAF,1996,,,,,
CAF,1997,,,,,
CAF,1998,,,,,
CAF,1999,,,,,
CAF,2000,,,,,
CAF,2001,,,,,
CAF,2002,59.8,,,,56.0666666666667
CAF,2003,60,,,,56.0666666666667
CAF,2004,57.5,,,,56.0666666666667
CAF,2005,56.5,,,60.7666666666667,55
CAF,2006,54.2,,,59.7,49.7333333333333
CAF,2007,50.6,,,55.6666666666667,43.0666666666667
CAF,2008,48.6,,,54.4,40.4666666666667
CAF,2009,48.3,,,54.4,40.1333333333333
CAF,2010,48.4,,,52.1666666666667,42.7
CAF,2011,49.3,,,52.1,46.0333333333333
CAF,2012,50.3,,,53.6666666666667,47.6
CAF,2013,50.4,,,53.7333333333333,47.6
CAF,2014,46.7,,,48.9333333333333,43.9333333333333
CAF,2015,45.9,,,44.7666666666667,42.4666666666667
CAF,2016,45.2,,,43.9333333333333,42.4
CAF,2017,51.8,24.7666666666667,81.3333333333333,46.0333333333333,55.0666666666667
CAF,2018,49.2,23.5666666666667,85.2,44.0666666666667,44.0666666666667
CAF,2019,49.1,24.1333333333333,84.5666666666667,45.5333333333333,42
CAF,2020,50.7,31.3666666666667,84.7666666666667,46,40.7333333333333
CAF,2021,48.8,24.4666666666667,84.3,46.3666666666667,40.0666666666667
CAN,1995,69.4,,,,65.0666666666667
CAN,1996,70.3,,,,65.0666666666667
CAN,1997,67.9,,,,65.6666666666667
CAN,1998,68.5,,,,65.6666666666667
CAN,1999,69.3,,,,65.6666666666667
CAN,2000,70.5,,,,65.8
CAN,2001,71.2,,,,65.9333333333333
CAN,2002,74.6,,,,66.2
CAN,2003,74.8,,,,67.8
CAN,2004,75.3,,,,67.7333333333333
CAN,2005,75.8,,,83.9666666666667,67.6
CAN,2006,77.4,,,89,67.7333333333333
CAN,2007,78,,,86.6666666666667,72.7333333333333
CAN,2008,80.2,,,86.8,79
CAN,2009,80.5,,,86.4,79.4
CAN,2010,80.4,,,84.4666666666667,81.0333333333333
CAN,2011,80.8,,,85.6333333333333,81.0333333333333
CAN,2012,79.9,,,85.2333333333333,80.9666666666667
CAN,2013,79.4,,,83.0666666666667,81.0666666666667
CAN,2014,80.2,,,82.9,82.7666666666667
CAN,2015,79.1,,,81,82.8
CAN,2016,78,,,77.1,82.3333333333333
CAN,2017,78.5,83.5666666666667,70,77.6,82.8
CAN,2018,77.7,80.9666666666667,70.0666666666667,76.8666666666667,82.7
CAN,2019,77.7,80.3333333333333,70.4,77.6,82.2666666666667
CAN,2020,78.2,83.5666666666667,70.2333333333333,76.5666666666667,82.3333333333333
CAN,2021,77.9,81.9,70,76.6333333333333,82.9333333333334
CHE,1995,,,,,
CHE,1996,76.8,,,,79.3333333333333
CHE,1997,78.6,,,,80.2
CHE,1998,79,,,,80.5333333333333
CHE,1999,79.1,,,,80.5333333333333
CHE,2000,76.8,,,,80.3333333333333
CHE,2001,76,,,,81
CHE,2002,79.3,,,,81
CHE,2003,79,,,,81
CHE,2004,79.5,,,,81.6666666666667
CHE,2005,79.3,,,79.0666666666667,81.1333333333334
CHE,2006,78.9,,,83.9,74
CHE,2007,78,,,81.5333333333333,75.6666666666667
CHE,2008,79.5,,,82.4666666666667,79.0666666666667
CHE,2009,79.4,,,82,78.4666666666667
CHE,2010,81.1,,,81.4333333333333,83.3333333333333
CHE,2011,81.9,,,83.9333333333333,83.3333333333333
CHE,2012,81.1,,,83.4,83.3333333333333
CHE,2013,81,,,83.3,83.3333333333333
CHE,2014,81.6,,,82.6666666666667,85
CHE,2015,80.5,,,79.9,85
CHE,2016,81,,,80.7,85
CHE,2017,81.5,81.6,78.0666666666667,77.8,88.3333333333333
CHE,2018,81.7,83.0333333333333,77.2666666666667,78.2666666666667,88.3333333333333
CHE,2019,81.9,85.1,77.2,77.7,87.4666666666667
CHE,2020,82,86.3333333333333,77.3666666666667,77,87.2
CHE,2021,81.9,85.1666666666667,78.3,77.1666666666667,87
CHL,1995,71.2,,,,61
CHL,1996,72.6,,,,61.6666666666667
CHL,1997,75.9,,,,64.3333333333333
CHL,1998,74.9,,,,64.3333333333333
CHL,1999,74.1,,,,64.3333333333333
CHL,2000,74.7,,,,63.4666666666667
CHL,2001,75.1,,,,63.8666666666667
CHL,2002,77.8,,,,70.4666666666667
CHL,2003,76,,,,69.6666666666667
CHL,2004,76.9,,,,71
CHL,2005,77.8,,,77.2333333333333,73.0666666666667
CHL,2006,78,,,77.5,72.5333333333333
CHL,2007,77.7,,,75,74.1333333333333
CHL,2008,78.6,,,74.6666666666667,77.4
CHL,2009,78.3,,,72.8666666666667,78.6
CHL,2010,77.2,,,71.0666666666667,79.3333333333333
CHL,2011,77.4,,,73.2,79.3333333333333
CHL,2012,78.3,,,76.4333333333333,77.3333333333333
CHL,2013,79,,,76.4333333333333,79
CHL,2014,78.7,,,74.2333333333333,80.6666666666667
CHL,2015,78.5,,,73.9666666666667,80.6666666666667
CHL,2016,77.7,,,73.1,80.4666666666667
CHL,2017,76.5,67.4666666666667,85.3,72.9333333333333,80.4666666666667
CHL,2018,75.2,64.1666666666667,83.6666666666667,71.7333333333333,81.2333333333333
CHL,2019,75.4,62.4333333333333,82.4333333333333,75.3666666666667,81.2666666666667
CHL,2020,76.8,68.1333333333333,82.5666666666667,74.9666666666667,81.3333333333333
CHL,2021,75.2,71.0333333333333,81.0333333333333,74.3666666666667,74.3333333333333
CHN,1995,52,,,,40
CHN,1996,51.3,,,,40
CHN,1997,51.7,,,,43.3333333333333
CHN,1998,53.1,,,,44.6666666666667
CHN,1999,54.8,,,,46.0666666666667
CHN,2000,56.4,,,,47.5333333333333
CHN,2001,52.6,,,,35.3333333333333
CHN,2002,52.8,,,,36.2
CHN,2003,52.6,,,,36.8666666666667
CHN,2004,52.5,,,,37.1333333333333
CHN,2005,53.7,,,68.2666666666667,38.1333333333333
CHN,2006,53.6,,,62.5666666666667,42.6666666666667
CHN,2007,52,,,62.2,42.6666666666667
CHN,2008,53.1,,,63.8666666666667,43.4
CHN,2009,53.2,,,62.1,43.8
CHN,2010,51,,,57.8333333333333,40.7333333333333
CHN,2011,52,,,60,42.2
CHN,2012,51.2,,,58.6666666666667,42.2
CHN,2013,51.9,,,60.7333333333333,42.3333333333333
CHN,2014,52.5,,,61.6333333333333,43.9333333333333
CHN,2015,52.7,,,63.1,42.2666666666667
CHN,2016,52,,,62.2666666666667,44.2666666666667
CHN,2017,57.4,50.2,78.5,63.0333333333333,37.8666666666667
CHN,2018,57.8,53.1333333333333,75.9666666666667,62.5666666666667,39.4
CHN,2019,58.4,58.0666666666667,72.1666666666667,64.1,39.3333333333333
CHN,2020,59.5,61.0666666666667,68.6,70.7666666666667,37.4666666666667
CHN,2021,58.4,60.0333333333333,65,71.6333333333333,37.0666666666667
CIV,1995,53.4,,,,37.5333333333333
CIV,1996,49.9,,,,37.5333333333333
CIV,1997,50.5,,,,44.6666666666667
CIV,1998,51.3,,,,44.6666666666667
CIV,1999,51.7,,,,44.6666666666667
CIV,2000,50.2,,,,44.6666666666667
CIV,2001,54.8,,,,53.6666666666667
CIV,2002,57.3,,,,60.3333333333333
CIV,2003,56.7,,,,60.3333333333333
CIV,2004,57.8,,,,61.9333333333333
CIV,2005,56.6,,,64.4333333333333,60.3333333333333
CIV,2006,56.2,,,62.5333333333333,61.2
CIV,2007,54.9,,,62.2,57.8666666666667
CIV,2008,53.9,,,62.7333333333333,53.2666666666667
CIV,2009,55,,,60.9,56.8
CIV,2010,54.1,,,58.6,49.7666666666667
CIV,2011,55.4,,,59.7333333333333,52.4
CIV,2012,54.3,,,60.1666666666667,51.7666666666667
CIV,2013,54.1,,,58.5666666666667,53.4333333333333
CIV,2014,57.7,,,64.9,57.1333333333333
CIV,2015,58.5,,,62.1333333333333,58.8
CIV,2016,60,,,60.8666666666667,63.9333333333333
CIV,2017,63,40.9,83.3333333333333,61.9666666666667,65.7666666666667
CIV,2018,62,40.0666666666667,80.6,61.1,66.2333333333333
CIV,2019,62.4,42.2666666666667,78.5666666666667,62.5666666666667,66.2
CIV,2020,59.7,35.6666666666667,75.7333333333333,62.4,64.8
CIV,2021,61.7,34.9,84.0333333333333,61.4666666666667,66.2666666666667
CMR,1995,51.3,,,,41.6666666666667
CMR,1996,45.7,,,,35
CMR,1997,44.6,,,,35
CMR,1998,48,,,,36.3333333333333
CMR,1999,50.3,,,,41.6666666666667
CMR,2000,49.9,,,,42.6
CMR,2001,53.3,,,,53.8666666666667
CMR,2002,52.8,,,,49.4
CMR,2003,52.7,,,,49.4
CMR,2004,52.3,,,,49.4
CMR,2005,53,,,62.5333333333333,44.4666666666667
CMR,2006,54.6,,,59.1666666666667,51.6
CMR,2007,55.6,,,57.3666666666667,56.6666666666667
CMR,2008,54.3,,,55.8666666666667,52.3333333333333
CMR,2009,53,,,55.6,48.6666666666667
CMR,2010,52.3,,,53.7666666666667,48.2333333333333
CMR,2011,51.8,,,54.8,48.2
CMR,2012,51.8,,,55.3666666666667,46.6333333333333
CMR,2013,52.3,,,57.4,46.6333333333333
CMR,2014,52.6,,,56.8333333333333,48.7333333333333
CMR,2015,51.9,,,55,48.2
CMR,2016,54.2,,,59,50.5333333333333
CMR,2017,51.8,30.1666666666667,73.5666666666667,57.4,46.1333333333333
CMR,2018,51.9,31.1333333333333,77.2666666666667,56.4666666666667,42.8
CMR,2019,52.4,33.1,73.4333333333333,58.7333333333333,44.4666666666667
CMR,2020,53.6,32.3,75.6,60.0666666666667,46.5333333333333
CMR,2021,53.4,28.8333333333333,81.2333333333333,58.3333333333333,45.0666666666667
COD,1995,41.4,,,,36.3333333333333
COD,1996,39.5,,,,36.3333333333333
COD,1997,39.5,,,,36.3333333333333
COD,1998,40.6,,,,36.3333333333333
COD,1999,34,,,,23
COD,2000,34.8,,,,23
COD,2001,,,,,
COD,2002,,,,,
COD,2003,,,,,
COD,2004,,,,,
COD,2005,,,,,
COD,2006,,,,,
COD,2007,,,,,
COD,2008,,,,,
COD,2009,42.8,,,42.7666666666667,37.4
COD,2010,41.4,,,41.8666666666667,32.2333333333333
COD,2011,40.7,,,40.6,32.6666666666667
COD,2012,41.1,,,42.9666666666667,34.3333333333333
COD,2013,39.6,,,43.8333333333333,34.3333333333333
COD,2014,40.6,,,43.8333333333333,34.3333333333333
COD,2015,45,,,52.1,34.3333333333333
COD,2016,46.4,,,54.1,33.6666666666667
COD,2017,56.4,39.3,89.1333333333333,58.9666666666667,38.2
COD,2018,52.1,25.1,89.0333333333333,56.1,38.2
COD,2019,50.3,27.4,88.2,48.0666666666667,37.5333333333333
COD,2020,49.5,23.2333333333333,89.2666666666667,47.4666666666667,38.2
COD,2021,49,17.5666666666667,88.9333333333333,51.6666666666667,37.7333333333333
COG,1995,,,,,
COG,1996,40.3,,,,37.4666666666667
COG,1997,42.2,,,,37.4666666666667
COG,1998,33.8,,,,15
COG,1999,41.6,,,,28.3333333333333
COG,2000,40.6,,,,28.3333333333333
COG,2001,44.3,,,,28.3333333333333
COG,2002,45.3,,,,36.0666666666667
COG,2003,47.7,,,,36.0666666666667
COG,2004,45.9,,,,36.0666666666667
COG,2005,46.2,,,59.6666666666667,36.3333333333333
COG,2006,43.8,,,56.9666666666667,36.4666666666667
COG,2007,44.4,,,55.6,36.4666666666667
COG,2008,45.3,,,54.5333333333333,38.2
COG,2009,45.4,,,56.5333333333333,38.4666666666667
COG,2010,43.2,,,55.8666666666667,35.3333333333333
COG,2011,43.6,,,51.5,37
COG,2012,43.8,,,52.4333333333333,36.9
COG,2013,43.5,,,50.2,36.9
COG,2014,43.7,,,51.3666666666667,35.2
COG,2015,42.7,,,48.1333333333333,40.8
COG,2016,42.8,,,50.1,40.6666666666667
COG,2017,40,29.3,38.2,48.5666666666667,44.0666666666667
COG,2018,38.9,28.4,33.4666666666667,46.4,47.3
COG,2019,39.7,29.3666666666667,33.3666666666667,52.2,43.9333333333333
COG,2020,41.8,31.2666666666667,40.0333333333333,52,43.9333333333333
COG,2021,50.7,27.1333333333333,82.0666666666667,53.2333333333333,40.4666666666667
COL,1995,64.5,,,,68.3333333333333
COL,1996,64.3,,,,68.3333333333333
COL,1997,66.4,,,,67
COL,1998,65.5,,,,67
COL,1999,65.3,,,,67.7333333333333
COL,2000,63.3,,,,67.9333333333333
COL,2001,65.6,,,,69.7333333333333
COL,2002,64.2,,,,69.9333333333333
COL,2003,64.2,,,,67.6666666666667
COL,2004,61.2,,,,67.6666666666667
COL,2005,59.6,,,70.3666666666667,61.6
COL,2006,60.4,,,71.7,61.9333333333333
COL,2007,59.9,,,68.5333333333333,60.4666666666667
COL,2008,62.2,,,69.2666666666667,63.6
COL,2009,62.3,,,71.3333333333333,64.1333333333333
COL,2010,65.5,,,76.7666666666667,62.5
COL,2011,68,,,80.4,66.0666666666667
COL,2012,68,,,82.6,65.7333333333333
COL,2013,69.6,,,82.7333333333333,70.7333333333333
COL,2014,70.7,,,81.5,74.6
COL,2015,71.7,,,81.1,77.0666666666667
COL,2016,70.8,,,78.4666666666667,77
COL,2017,69.7,42.8666666666667,81.3666666666667,77.3333333333333,77.2
COL,2018,68.9,43.5,78.9666666666667,75.9,77.2
COL,2019,67.3,42.3333333333333,76.1666666666667,75.1666666666667,75.3333333333333
COL,2020,69.2,46.6666666666667,77.6333333333334,75.6,77.0666666666667
COL,2021,68.1,48.6333333333333,72.6333333333334,75.6,75.6666666666667
COM,1995,,,,,
COM,1996,,,,,
COM,1997,,,,,
COM,1998,,,,,
COM,1999,,,,,
COM,2000,,,,,
COM,2001,,,,,
COM,2002,,,,,
COM,2003,,,,,
COM,2004,,,,,
COM,2005,,,,,
COM,2006,,,,,
COM,2007,,,,,
COM,2008,,,,,
COM,2009,43.3,,,52.4,22.4
COM,2010,44.9,,,50.5,30.8
COM,2011,43.8,,,49.9333333333333,30.8
COM,2012,45.7,,,50.3333333333333,34.8
COM,2013,47.5,,,56.8333333333333,34.6
COM,2014,51.4,,,58,45.9
COM,2015,52.1,,,59.0666666666667,47.6666666666667
COM,2016,52.4,,,60,47.3333333333333
COM,2017,55.8,29.9666666666667,81.4666666666667,63.5333333333333,48.4
COM,2018,56.2,30.8,78.0333333333333,65.8,49.9666666666667
COM,2019,55.4,30.1666666666667,76.3333333333334,66.7666666666667,48.3333333333333
COM,2020,53.7,32.8666666666667,74.0666666666667,63.2666666666667,44.7333333333333
COM,2021,55.7,28.6,84.1333333333333,62.8666666666667,47.0666666666667
CPV,1995,,,,,
CPV,1996,49.7,,,,41.6666666666667
CPV,1997,47.7,,,,41.6666666666667
CPV,1998,48,,,,41.6666666666667
CPV,1999,50.7,,,,41.6666666666667
CPV,2000,51.9,,,,41.6666666666667
CPV,2001,56.3,,,,46.4666666666667
CPV,2002,57.6,,,,55.6
CPV,2003,56.1,,,,52.8
CPV,2004,58.1,,,,46
CPV,2005,57.8,,,76.3333333333333,41
CPV,2006,58.6,,,67.3333333333333,45.4
CPV,2007,56.5,,,66.7333333333333,47.0666666666667
CPV,2008,57.9,,,63.5666666666667,50.4
CPV,2009,61.3,,,60.3,61.8
CPV,2010,61.8,,,61.9666666666667,61.8333333333333
CPV,2011,64.6,,,64.6666666666667,62.5333333333333
CPV,2012,63.5,,,62.6666666666667,63.9666666666667
CPV,2013,63.7,,,59.0666666666667,63.9666666666667
CPV,2014,66.1,,,63.6333333333333,66.5333333333333
CPV,2015,66.4,,,61.6333333333333,66.5333333333333
CPV,2016,66.5,,,63.1333333333333,66.0666666666667
CPV,2017,56.9,44.8666666666667,50.0666666666667,65.1333333333334,67.7333333333333
CPV,2018,60,45.6333333333333,61.9,62.8666666666667,69.4
CPV,2019,63.1,45.6,69.1,68.3333333333333,69.4
CPV,2020,63.6,47.2,71.8666666666667,65.7333333333333,69.4
CPV,2021,63.8,46.9,72.7666666666667,66.3666666666667,69.3333333333333
CRI,1995,68,,,,66
CRI,1996,66.4,,,,61
CRI,1997,65.6,,,,61
CRI,1998,65.6,,,,61
CRI,1999,67.4,,,,61
CRI,2000,68.4,,,,65.2
CRI,2001,67.6,,,,63.9333333333333
CRI,2002,67.5,,,,63.6666666666667
CRI,2003,67,,,,65.8666666666667
CRI,2004,66.4,,,,65.4666666666667
CRI,2005,66.1,,,68.8666666666667,64.4666666666667
CRI,2006,65.9,,,64.7666666666667,65.8
CRI,2007,64,,,62.0666666666667,64.1333333333333
CRI,2008,64.2,,,63.0333333333334,63.9333333333333
CRI,2009,66.4,,,63.7333333333333,67.2666666666667
CRI,2010,65.9,,,62.0333333333333,67.5
CRI,2011,67.3,,,63.6666666666667,68.4
CRI,2012,68,,,64.5666666666667,68.3666666666667
CRI,2013,67,,,64.7,68.3666666666667
CRI,2014,66.9,,,64.8333333333333,67.9333333333333
CRI,2015,67.2,,,64.9666666666667,67.9333333333333
CRI,2016,67.4,,,66.6666666666667,67.2
CRI,2017,65,54.2,70.1,67.6,68.2333333333333
CRI,2018,65.6,54.8,71.6666666666667,67.8666666666667,68.2333333333333
CRI,2019,65.3,55.6,70.0333333333333,68.5333333333333,67.1333333333334
CRI,2020,65.8,59.4333333333333,69,67.5666666666667,67.1333333333334
CRI,2021,64.2,60.3666666666667,63.9666666666667,67.5333333333333,65
CUB,1995,27.8,,,,26.6666666666667
CUB,1996,27.8,,,,26.6666666666667
CUB,1997,27.8,,,,26.6666666666667
CUB,1998,28.2,,,,26.8666666666667
CUB,1999,29.7,,,,26.8666666666667
CUB,2000,31.3,,,,33.5333333333333
CUB,2001,31.6,,,,33.5333333333333
CUB,2002,32.4,,,,33.5333333333333
CUB,2003,35.1,,,,34.6
CUB,2004,34.4,,,,34.5333333333333
CUB,2005,35.5,,,48.5333333333333,33.7333333333333
CUB,2006,29.3,,,33.8333333333333,33.4
CUB,2007,28.6,,,31.9333333333333,26.7333333333333
CUB,2008,27.5,,,31.5333333333333,26.9333333333333
CUB,2009,27.9,,,32.3333333333333,28.1333333333333
CUB,2010,26.7,,,32.2333333333333,23.9
CUB,2011,27.7,,,33.8666666666667,24.0666666666667
CUB,2012,28.3,,,33.7666666666667,24.2333333333333
CUB,2013,28.5,,,32.4666666666667,24.2333333333333
CUB,2014,28.7,,,35.2666666666667,23.3333333333333
CUB,2015,29.6,,,34.9333333333333,24.6
CUB,2016,29.8,,,35.0666666666667,28.2
CUB,2017,33.9,28.0666666666667,44.1666666666667,35.3333333333333,28.1666666666667
CUB,2018,31.9,25.9333333333333,37.8,35.4666666666667,28.2333333333333
CUB,2019,27.8,26.4333333333333,21.4666666666667,35.2,28
CUB,2020,26.9,22.9333333333333,21.4333333333333,34.7,28.5333333333333
CUB,2021,28.1,28.8,20.5666666666667,34.8666666666667,28.0666666666667
CYP,1995,,,,,
CYP,1996,67.7,,,,69.4666666666667
CYP,1997,67.9,,,,69.4666666666667
CYP,1998,68.2,,,,70.4
CYP,1999,67.8,,,,64.2666666666667
CYP,2000,67.2,,,,64.8
CYP,2001,71,,,,65.6666666666667
CYP,2002,73,,,,66.2666666666667
CYP,2003,73.3,,,,66.4666666666667
CYP,2004,74.1,,,,66.4666666666667
CYP,2005,71.9,,,79.3333333333333,64.5333333333333
CYP,2006,71.8,,,74.8,74.1333333333333
CYP,2007,71.7,,,74.9,73.8666666666667
CYP,2008,71.3,,,75,73.6666666666667
CYP,2009,70.8,,,75.2333333333333,73.6
CYP,2010,70.9,,,74.9,74.1666666666667
CYP,2011,73.3,,,79.7,75.8666666666667
CYP,2012,71.8,,,79.0666666666667,75.7
CYP,2013,69,,,75.8666666666667,72.2666666666667
CYP,2014,67.6,,,76.2333333333333,65.9333333333333
CYP,2015,67.9,,,73.9333333333333,69.3333333333333
CYP,2016,68.7,,,72.6666666666667,71
CYP,2017,67.9,63.2333333333333,64.9,72.5666666666667,70.6666666666667
CYP,2018,67.8,56.4,69.1333333333333,71.9,73.9666666666667
CYP,2019,68.1,54.9666666666667,70.1333333333334,73.4666666666667,73.6666666666667
CYP,2020,70.1,61.8333333333333,71.1333333333333,73.5333333333333,73.8
CYP,2021,71.4,67.1333333333333,71.4333333333333,73.8666666666667,73
CZE,1995,67.8,,,,78.6666666666667
CZE,1996,68.1,,,,78.3333333333333
CZE,1997,68.8,,,,78.6666666666667
CZE,1998,68.4,,,,79.1333333333333
CZE,1999,69.7,,,,79.9333333333333
CZE,2000,68.6,,,,77.3333333333333
CZE,2001,70.2,,,,77.6
CZE,2002,66.5,,,,77.6666666666667
CZE,2003,67.5,,,,77.8666666666667
CZE,2004,67,,,,77.8
CZE,2005,64.6,,,72.2,78.9333333333333
CZE,2006,66.4,,,68,80.8
CZE,2007,67.4,,,69.0333333333333,78.8666666666667
CZE,2008,68.1,,,70.2,78.6666666666667
CZE,2009,69.4,,,70.8666666666667,78.6
CZE,2010,69.8,,,72.5,79.1666666666667
CZE,2011,70.4,,,75.6,79.2
CZE,2012,69.9,,,75.7,79.0333333333333
CZE,2013,70.9,,,77.6666666666667,78.9333333333333
CZE,2014,72.2,,,77.8333333333333,82.6
CZE,2015,72.5,,,77.4333333333333,82.6666666666667
CZE,2016,73.2,,,76.1333333333333,82.6666666666667
CZE,2017,73.3,60.7,73.4,76.9,82.3333333333333
CZE,2018,74.2,60.6666666666667,75.9,78.1666666666667,82.3
CZE,2019,73.7,58.1666666666667,77.4333333333333,77.3333333333333,82
